X1,X2,X4,X5,X6,X12,X15,X16,X17,X18,X21,X22,X24,X25,X26,X27,X29,X31,X34,X35,X36,X37,X38,X40,X41,X42,X45,X46,X47,X48,X52,X58,X59,X61,X66,X64,X65
0.066111,0.6196,1.4506,522.01,0.0,0.13201,2274.5,0.16047,1.6139,0.081795,1.2239,0.080051,0.13429,0.1932,0.13516,4.2238,3.5026,0.01615,8.057,0.10378,5.0682,3.4383,0.3804,0.13897,0.21143,0.015795,1.106,1.3541,4.3703,0.062418,0.12412,0.98874,0.0,6.7317,44.623,50.062,0
0.000338,0.87462,0.58946,-1774.4,0.000338,0.005462,47492.0,0.007686,1.1433,0.004777,10.369249164322722,0.014741,0.004777,0.001289,0.00261,1.5235,4.7205,0.039757,0.016854,0.014741,0.12191,3.4383,0.001289,0.12208,1.7233,0.12267,0.003124,0.46582,407.93,0.012797,9.0394,0.80518,0.0,0.3997,2656.6,0.24805,0
0.11207,0.66136,1.0488,-16.834,0.03028,0.22918,1062.4,0.34357,1.512,0.14429,10.369249164322722,0.15517,0.14429,0.22796,0.29484,12.474,3.1864,0.050675,4.367,0.16897,3.0571,16.496,0.36956,0.073761,0.09259,0.050757,0.74599,0.81025,18.985,0.072244,0.218,0.95288,0.091319,6.593,75.171,9.0012,0
0.050624,1.0818,0.89798,-116.6,-0.15512,0.054061,5567.2,0.065562,0.92442,0.058165,10.369249164322722,0.058205,0.058165,-0.091764,0.058592,490.51,3.6987,0.028593,1.8257,0.059232,2.0342,3.4383,-0.081758,0.097682,0.50813,0.028613,0.096544,0.41061,96.908,0.045448,0.54476,0.97149,0.0,6.042,193.05,60.074,0
0.061977,0.33304,2.1786,20.734,0.0,0.22929,1089.2,0.3351,3.0026,0.067841,0.97972,0.10242,0.081531,0.52057,0.31749,2.5061,5.044,0.050951,4.8214,4.5e-05,1.7145,3.4383,0.66696,0.16494,0.075943,0.065659,0.24426,1.3211,57.676,0.058661,0.18426,0.78324,0.0,4.5602,69.232,4.3893,1
0.042454,0.69753,1.2162,-25.714,0.0,0.11611,2263.4,0.16126,1.4336,0.08099,1.0717,0.11557,0.093625,0.28867,0.10601,1.2408,3.5593,0.023268,5.2134,0.1868,3.8233,3.4383,0.30247,0.081743,0.1581,0.030227,0.1077,0.65102,39.566,0.084076,0.19181,0.9793,0.0,9.6283,66.591,25.205,0
0.055091,0.035945,3.7441,58.03,-0.000753,1.8674,238.05,1.5333,27.82,0.055091,1.4324,0.0,0.071377,0.091449,1.5333,0.0,5.0174,0.27641,7.0732,0.01081,0.39861,3.4383,0.96406,1.289,51.681,0.0,1.4746,2.4777,53.634,-2.3e-05,0.11603,0.63809,0.0,11.366,27.014,0.44811,0
0.058091,0.57484,1.0659,-42.111,0.13972,0.15914,1255.1,0.29082,1.7396,0.074585,1.0591,0.0987,0.18189,0.36346,0.26213,0.55334,4.2293,0.040266,0.1717,0.0987,1.9033,2.6098,0.46961,0.044324,0.098796,0.053285,0.26105,0.59111,45.536,0.006111,0.26276,0.96298,0.29207,7.228,92.355,3.7014,0
0.1409,0.17383,3.9775,52.26,0.39421,1.0032,297.08,1.2286,5.7528,0.17439,0.86142,0.18508,0.49727,0.76935,1.0359,1.1981,4.2026,0.10105,1.0648,0.18508,1.7571,3.4383,0.76935,1.0036,0.025483,0.10725,0.48515,2.3067,68.62,0.14591,0.11252,0.89517,0.0,7.6184,36.765,5.592,0
0.006194,0.24712,4.2671,111.55,0.0,0.027162,100.99,3.6143,4.0466,0.006194,10.369249164322722,0.0,0.006194,0.73641,3.6143,0.0,3.4822,0.005053,4.9163,0.071657,2.8205,3.4383,0.75288,0.63077,0.009287,0.0,0.012399,2.0764,150.09,-0.88698,0.1877,0.4339,0.0,8.5559,29.511,104.79,0
0.38166,0.036104,6.0899,55.482,0.76563,10.581,23.856,15.3,27.698,0.38201,1.1733,0.38396,0.76638,0.92486,15.291,4.7453,5.5654,0.32067,10.635,0.38396,1.1978,3.4383,0.92486,0.52756,0.002141,0.3223,4.5733,3.7784,37.646,0.21356,0.044621,0.67921,0.0,10.15,11.062,1.527,0
0.079947,0.36708,2.5176,71.949,0.19132,0.30404,1162.8,0.3139,2.7242,0.11161,1.3457,0.098119,0.25578,0.33114,0.22765,0.3863,5.3979,0.042195,0.2673,0.098119,2.6594,3.4383,0.33114,0.5874,0.11862,0.037095,1.7613,2.3939,6.5229,0.094499,0.14452,0.96028,0.0,3.9887,50.655,34.873,0
0.11419,0.33795,1.3137,-3.3272,0.3587,0.33874,567.75,0.64289,2.959,0.11448,1.0171,0.10975,0.35982,0.6582,0.64203,0.24174,5.9729,0.024589,0.32476,0.10975,4.6744,3.4383,0.6582,0.077733,0.052276,0.023574,0.77715,0.8789,11.812,0.006966,0.074435,0.97519,0.0,17.195,26.495,8.373,0
0.031623,0.24757,3.023,171.3,-0.010239,0.17121,1352.0,0.26998,4.0393,0.042385,1.1236,0.03007,-0.010426,0.67449,0.22651,0.32109,4.439,0.044233,0.12146,0.03007,0.98289,3.4383,0.67449,1.9575,0.14928,0.031382,0.47697,2.7552,25.84,0.005618,0.26435,0.97734,0.0,4.852,94.302,3.8083,0
0.11106,0.43097,1.6233,40.819,0.11106,0.46198,813.01,0.44895,2.3203,0.14012,10.369249164322722,0.15833,0.14012,0.51456,0.38151,1.3987,4.1292,0.11848,0.36739,0.15833,1.2915,3.3516,0.64222,0.30203,0.06693,0.13388,1.7227,1.4107,20.787,0.10497,0.26794,0.95713,0.24811,3.5169,93.606,2.3297,0
0.12092,0.68805,0.95221,-87.43,0.025848,0.28846,1508.0,0.24204,1.4534,0.12199,1.5718,0.12493,0.14999,0.29613,0.24048,7.9334,4.2639,0.11361,1.5943,0.11549,1.2125,0.81975,0.52595,0.072174,0.13533,0.10304,0.53205,0.41481,75.621,0.08039,0.38553,0.90135,0.68603,8.3671,127.31,2.0299,0
0.16746,0.34538,3.2766,17.485,0.16746,0.91786,533.72,0.68388,2.8954,0.16746,10.369249164322722,0.20364,0.16746,0.64916,0.68388,0.63326,3.7218,0.048852,0.58962,0.20364,3.4347,2.0578,0.8121,0.24233,0.041687,0.059409,0.63794,1.8378,29.794,0.1349,0.056733,0.93814,0.251,11.776,19.427,8.5224,0
0.14658,0.11941,5.3552,36.365,0.0,1.23,222.53,1.6402,8.3742,0.14658,10.369249164322722,0.14801,0.14658,0.73817,1.6402,24.222,3.6388,0.11953,9.0666,0.14402,1.2267,3.4383,0.88059,0.18569,0.020175,0.12066,0.35613,1.9014,138.76,0.098729,0.11007,0.88145,0.0,5.9996,35.459,3.3905,0
0.21188,0.67165,1.4513,-19.123,0.001389,0.67268,845.15,0.43188,1.4889,0.26384,1.5432,0.25858,0.49149,0.3274,0.35451,15.981,4.7211,0.1451,2.2753,0.31997,1.8482,2.0973,0.5491,0.62405,0.078609,0.13991,1.9942,1.1804,25.376,0.23236,0.25666,0.86138,0.6723,8.4699,77.461,4.2904,0
0.039033,0.52805,1.7666,6313.6,0.0,0.31037,1938.1,0.18833,1.8938,0.04563,1.6244,0.047618,0.0544,0.4612,0.17583,16.257,4.2698,0.10153,0.89155,0.004719,0.47245,0.31385,0.66089,0.075033,0.17353,0.10079,0.19475,0.40335,155.39,-0.006198,0.31229,1.0027,0.40035,9.7879,113.58,0.63822,0
-0.048616,0.73067,1.1722,-52.449,-0.048616,-0.080366,-4544.7,-0.080314,1.3686,-0.058721,10.369249164322722,-0.055645,-0.058721,0.24221,-0.066484,-0.56072,4.4295,-0.060925,-0.076157,-0.055645,0.96928,3.4383,0.24221,0.14636,-0.43199,-0.057734,-0.18199,0.80663,98.254,-0.055683,0.73628,1.0296,0.0,1.9978,276.71,6.7173,0
0.032037,0.5661,0.90892,-100.85,0.0,0.21692,2092.7,0.17441,1.7665,0.057199,1.4367,0.13075,0.16929,0.43202,0.12996,1.7729,4.4245,0.069169,1.6562,0.11824,1.0558,0.055576,0.6911,0.011729,0.10953,0.12383,0.14215,0.054208,87.739,0.08921,0.28124,0.94647,0.59275,94.261,91.156,1.3886,0
0.33135,0.299,2.8796,70.721,0.0,1.3806,254.86,1.4321,3.3445,0.41042,1.1118,0.39674,0.16447,0.69802,1.1677,185.93,4.224,0.22819,4.6376,0.41858,1.8052,3.4383,0.701,0.76542,0.024043,0.21978,1.1528,1.9127,75.66,0.37895,0.21439,0.77524,0.0,5.2928,60.106,12.539,0
0.12805,0.69704,1.0866,-7.0448,0.0,0.26963,931.59,0.3918,1.4346,0.18656,1.3111,0.19875,0.2309,0.2864,0.30786,8.5591,3.6896,0.048916,5.1359,0.26338,3.8433,3.4383,0.30296,0.059824,0.081441,0.051713,1.1294,0.92277,11.56,0.11221,0.19327,0.95192,0.0,6.4369,65.71,15.488,0
0.24,0.29891,0.75324,-10.212,0.84465,0.90056,335.59,1.0876,3.3455,0.24,1.1401,0.24025,0.84465,0.6795,1.0876,0.5267,4.3002,0.050115,0.80374,0.24025,4.8069,4.3765,0.71191,0.27895,0.030205,0.050166,4.075,0.53224,4.7129,0.15514,0.058426,0.95246,0.047697,70.945,20.312,5.9918,0
0.053001,0.53662,1.4393,-22.135,0.045832,0.16076,1650.2,0.22119,1.8635,0.074148,1.1673,0.090953,0.11172,0.19553,0.18178,1.8523,3.7511,0.03206,5.1688,0.098924,2.8726,4.2545,0.53877,0.11046,0.13201,0.031662,0.15448,0.69539,45.15,0.046407,0.16629,0.97458,0.16269,10.648,58.605,8.5454,0
-0.008667,1.015,0.74001,-722.1,-0.008667,-0.010401,-91544.0,-0.003987,0.9852,-0.010557,10.369249164322722,0.007422,-0.010557,-0.015019,-0.002125,0.20973,4.9849,-0.029192,0.007313,0.007422,0.36182,3.4383,-0.015019,0.00615,2.3952,0.020525,-0.020201,0.31733,442.48,0.000913,2.8681,0.97862,0.0,1.1449,1024.5,1.453,0
0.13877,0.58184,3.458,176.29,0.001204,0.64187,608.99,0.59935,1.7187,0.13877,10.369249164322722,0.0,0.13877,0.38178,0.59935,0.0,4.2314,0.28648,1.0967,0.004576,1.0839,3.4383,0.41816,1.3205,0.092376,0.0,0.43486,1.982,182.54,-0.20995,0.33882,0.59482,0.0,7.5798,72.805,4.2946,0
0.002143,0.65444,0.99598,-41.214,-0.085266,0.003355,6592.8,0.055363,1.528,0.002143,1.1242,0.014283,-0.085266,0.22681,0.055363,0.050478,4.3111,0.000789,0.021826,0.014283,2.8526,20.343,0.24265,0.026438,0.44479,0.005261,0.006826,0.5044,40.493,-0.019805,0.22568,1.0422,0.069811,8.8954,85.848,7.4598,0
0.18249,0.042004,14.896,107.7,0.52133,5.5504,58.944,6.1923,23.807,0.22398,1.1675,0.25568,0.6218,0.94216,5.2045,2.3918,4.2845,0.16912,6.0871,0.25568,1.3537,213.44,0.94381,4.7727,0.004732,0.19306,0.73347,8.73,84.95,0.21956,0.037748,0.80717,0.001752,8.2935,11.121,3.32,0
-0.31601,1.0574,1.0198,-1.3237,0.0,-0.32225,-1353.9,-0.26959,0.94569,-0.31601,0.93124,0.0,0.17526,-0.078511,-0.26959,0.0,3.375,-0.0797,6.0149,8.2e-05,7.9299,3.4383,-0.057426,0.32379,1.1395,0.0,-15.209,0.99857,1.1923,-0.030934,0.15418,0.80769,0.0,11.984,45.137,4.6381,0
0.1443,0.12603,1.9723,50.228,0.0,1.524,128.27,2.8456,7.9348,0.18341,0.99928,0.18355,0.4104,0.52451,2.5352,61.319,3.9618,0.16308,7.213,0.21571,1.1247,3.4383,0.87397,1.1144,0.01171,0.16319,74.653,1.9562,0.77613,0.008346,0.13239,0.83788,0.0,11.101,39.055,1.4748,0
0.14679,0.43964,1.7098,-55.19,0.37182,0.4186,665.01,0.54886,2.2746,0.18403,1.1782,0.22384,0.44207,0.22793,0.46416,1.3243,4.2132,0.09658,0.50915,0.22384,1.9242,3.4383,0.22793,0.16927,0.051417,0.11747,0.27067,0.47627,117.12,0.16657,0.26011,0.887,0.0,14.118,84.213,7.6748,0
0.07997,0.55762,1.3028,42.676,0.0,0.19181,1438.5,0.25373,1.7933,0.07997,10.369249164322722,0.10221,0.07997,0.14509,0.25373,3.7464,3.8483,0.09679,1.8699,0.065394,1.1081,4.3844,0.56466,0.008651,0.11353,0.092238,11.424,1.286,2.4504,0.040689,0.39985,0.93085,0.27644,2.0807,137.33,2.4256,0
0.4381,0.065155,11.615,72.55,0.0,6.7239,51.14,7.1373,15.348,0.4381,1.0325,0.44132,0.85121,0.31642,7.1373,36.18,3.7017,0.2131,24.97,0.42889,2.0558,3.4383,0.93484,1.3561,0.004638,0.21467,1.2171,6.0905,80.754,0.41439,0.040048,0.78965,0.0,6.6647,11.568,8.4525,0
0.11777,0.56203,1.354,-1.8333,0.23988,0.38161,937.94,0.38915,1.7793,0.14997,1.0597,0.18318,0.30742,0.43368,0.33186,1.2189,4.1672,0.08872,0.32593,0.18318,1.7088,2.3099,0.60271,0.022575,0.073346,0.10837,0.83109,0.99346,0.10837,0.11444,0.26151,0.88905,0.38974,4.4302,84.86,3.6131,0
0.022857,0.694,1.024,-11.192,0.03821,0.057441,3101.0,0.1177,1.4409,0.029752,1.1083,0.051826,0.051521,0.18881,0.10777,0.15863,4.8738,0.009055,0.074677,0.051826,3.3289,2.4051,0.36486,0.015808,0.21989,0.015774,0.21362,0.81746,11.954,-0.000109,0.15854,0.99434,0.9324,7.9129,57.54,6.9967,0
0.041293,0.16339,4.4535,79.497,0.2492,0.32372,343.88,1.0614,6.1204,0.052892,1.0734,0.045101,0.31435,0.80151,0.99041,0.23479,4.6521,0.02689,0.27603,0.045101,1.9905,3.4383,0.80151,2.609,0.032432,0.022929,0.25124,3.4475,31.231,-0.075428,0.08506,0.97657,0.0,14.356,30.32,7.2221,0
0.017257,0.41721,1.449,-2.4491,0.0,0.068985,1953.9,0.1868,2.3969,0.028781,10.369249164322722,0.038173,0.028781,0.49349,0.15918,3.1931,3.3502,0.00704,10.816,0.033027,4.5457,3.4383,0.58279,0.082402,0.15925,0.008398,0.079996,0.93189,17.449,-0.010981,0.092454,0.99368,0.0,12.826,33.501,11.494,0
0.00203,0.66598,1.126,-31.586,0.15795,0.021749,5325.7,0.068536,1.5015,0.01007,1.1704,0.055117,0.19804,0.31217,0.056463,0.49112,5.1963,0.008663,0.08276,0.055117,1.2022,1.8353,0.51513,0.12426,0.24143,0.047413,0.013634,0.80447,48.422,0.019543,0.41258,0.96541,0.65014,3.6909,145.38,2.4288,0
0.14548,0.18959,3.1692,60.132,0.41284,0.95471,300.86,1.2132,5.2746,0.181,1.0297,0.1762,0.51281,0.73616,1.0259,0.80167,4.2155,0.077063,0.92939,0.1762,2.4017,3.4383,0.73616,2.7176,0.027677,0.075019,2.985,2.9121,8.0938,0.12719,0.086257,0.93579,0.0,63.709,29.462,5.8843,0
0.01849,0.39687,0.9626,-19.376,-0.15435,0.024633,2875.7,0.12692,2.5197,0.006428,0.66569,0.018799,-0.17049,0.60313,0.15732,0.16866,4.4835,0.00554,0.047367,0.018799,1.1875,1.5526,0.73904,0.16075,0.20796,0.016202,0.46025,0.80865,13.156,-0.025146,0.23413,0.96063,0.22535,6.8624,82.093,1.5495,0
0.000928,0.23352,3.2992,-10.15,0.0,0.004538,568.57,0.64196,4.2823,0.000928,1.0465,0.0,0.001539,0.49526,0.64196,0.0,4.8889,0.008249,3.2041,0.051936,1.1469,91.814,0.76856,0.021379,0.052247,0.0,0.00192,0.93569,235.81,-0.14898,0.27335,0.6591,0.002719,6.1331,65.09,3.5265,0
0.22382,0.6272,2.4306,21.963,0.3627,0.71781,769.62,0.47426,1.5944,0.2829,1.5382,0.30551,0.45525,0.36103,0.38006,0.90643,4.1096,0.076988,0.48709,0.30551,3.6808,2.6089,0.59412,0.16722,0.064425,0.083141,0.63982,1.543,37.883,0.29095,0.11693,0.91724,0.64564,6.7769,39.148,87.347,0
0.062924,0.76805,1.3707,-482.03,-0.021081,0.22355,2792.6,0.1307,1.302,0.062924,2.3878,0.089443,0.041843,0.041843,0.1307,3.3716,3.8671,0.038443,2.9235,0.073501,2.3183,1.1279,0.45209,0.038491,0.20174,0.038581,0.45755,0.88208,22.355,0.05198,0.12536,0.98,0.9491,9.7631,44.317,3.7746,0
0.3454,0.098356,7.7577,305.37,-0.17802,4.0709,84.107,4.3397,10.167,0.4004,1.1121,0.011706,-0.13027,0.88555,3.7805,0.23123,5.2713,0.75993,0.11901,0.011706,0.95804,3.4383,0.88555,5.4585,0.084777,0.022217,3.0335,6.6,82.094,-0.014731,0.19428,0.96082,0.0,4.693,68.135,2.2233,0
0.090878,0.28971,1.8671,-5.8529,0.12787,0.31369,760.34,0.48005,3.4517,0.090878,1.2876,0.10477,0.12787,0.65212,0.48005,0.37115,3.9839,0.031177,0.36162,0.10477,2.9341,3.4383,0.65212,0.28849,0.062268,0.035941,0.40862,1.0995,28.759,0.056568,0.10263,0.96837,0.0,12.407,36.277,6.3496,0
0.14693,0.50102,1.444,-1.7929,0.0,0.70231,737.12,0.49517,1.9959,0.18121,1.1325,0.19991,0.2915,0.40863,0.42675,9.0952,4.8609,0.092174,3.9809,0.20043,2.1949,1.1155,0.72397,0.19339,0.062599,0.091079,1.2082,0.97268,22.256,0.13303,0.12937,0.91683,0.4509,10.916,42.908,3.4984,0
-0.006343,0.74729,1.0765,-580.01,0.0,-0.009645,18640.0,0.019582,1.3382,-0.005918,10.369249164322722,-0.000423,-0.005918,0.20852,0.019012,-0.049364,3.1328,0.000141,5.7457,0.00949,4.2927,24.91,0.27922,0.11612,1.2376,-9.8e-05,0.40917000000000003,1.0765,0.0,-0.020974,0.14289,1.0022,0.10492,7.2855,52.168,12.643,0
0.18242,0.30249,2.0961,39.425,0.37066,0.74827,436.4,0.83639,3.3059,0.22635,1.4703,0.22201,0.46179,0.67236,0.69118,1.4406,4.1909,0.13023,0.73395,0.22201,1.7781,3.4383,0.67236,0.61057,0.039993,0.12773,2.714,1.8739,15.919,0.19536,0.19628,0.8867,0.0,4.548,63.524,4.7498,0
0.20501,0.529,1.5841,-1.0058,0.0,0.74849,736.1,0.49585,1.8904,0.2512,1.0958,0.25601,0.5478,0.44274,0.40854,26.534,3.8498,0.13235,3.2266,0.26357,1.9705,2.726,0.66439,0.58491,0.066014,0.12992,45.958,1.5708,0.95392,0.2449,0.19662,0.87515,0.41059,5.9553,62.167,4.2071,0
0.16799,0.64221,1.5371,5.5704,0.0,0.48953,1350.8,0.27021,1.5571,0.16799,1.0083,0.0,0.20813,0.35143,0.27021,0.0,4.4974,0.23291,1.7957,0.026761,1.5721,1.3508,0.62709,0.009654,3.8601,0.0,1.0262,1.0601,51.812,-0.005546,0.29756,0.73734,0.75267,4.3614,79.674,3.3269,0
0.035702,0.45352,1.5558,-6.2512,0.0,0.20924,1665.6,0.21914,2.205,0.034886,10.369249164322722,0.03136,0.034886,-0.036294,0.22094,2.0258,6.2632,0.057759,1.8186,0.02744,0.85221,0.71988,0.76786,0.12585,0.15771,0.036798,0.35693,0.95585,44.266,-0.033137,0.20215,0.96088,0.4051,6.1584,71.408,1.1507,0
0.20362,0.31317,2.422,15.205,0.0,0.87444,404.15,0.90312,3.1931,0.25738,1.3724,0.27856,0.38869,0.56547,0.73147,12.785,3.9922,0.0991,7.9246,0.27978,2.7616,118.79,0.69019,0.004151,0.034338,0.10087,0.10131,1.3559,46.149,0.25311,0.1186,0.90727,0.004892,6.9406,38.903,9.6184,0
0.025776,0.45602,0.99629,-42.762,0.065955,0.072849,2170.8,0.16814,2.1929,0.03322,1.5427,0.03766,0.084718,0.54167,0.15181,0.38907,5.2649,0.033307,0.082585,0.03766,1.017,3.4383,0.54167,0.013384,0.18483,0.037758,0.2524,0.77235,38.509,-0.005793,0.47112,0.97046,0.0,2.8818,166.88,1.8278,0
0.31294,0.32267,1.1049,2.0113,0.0,1.0519,282.2,1.2934,3.0991,0.31647,1.2594,0.32549,0.52637,0.31294,1.2825,36.074,3.6374,0.13044,6.7843,0.30693,2.4953,3.4383,0.67733,0.053239,0.025226,0.13044,11.561,1.015,4.5133,0.2246,0.13743,0.88093,0.0,8.6245,44.006,3.7377,0
0.03787,0.31519,2.8448,39.552,0.0,0.15269,1715.5,0.21277,3.1727,0.048126,10.369249164322722,0.05641,0.048126,0.65759,0.18023,6.5,3.404,0.016125,10.461,0.02998,3.327,3.4383,0.68481,0.40676,0.13944,0.016955,0.18824,2.2065,22.272,0.037475,0.095597,0.98571,0.0,5.8651,34.578,32.191,0
0.38312,0.45246,1.2908,-7.8546,0.44258,1.6423,308.16,1.1844,2.2102,0.4736,7.0243,0.49216,0.54747,0.53911,0.98447,5.3956,5.0154,0.33779,1.0877,0.49216,1.4174,1.6464,0.70319,0.025305,0.026828,0.35103,3.7534,0.93681,40.845,0.42984,0.31614,0.65058,0.30437,5.334,75.073,2.2333,0
0.60841,0.19356,5.8827,186.56,0.0,3.8991,113.08,3.2279,5.1664,0.60841,10.369249164322722,0.61007,0.60841,0.60841,3.2279,284.3,3.8066,0.36599,5.5099,0.60173,1.6682,18.836,0.84396,0.65102,0.010299,0.36571,2.8806,4.5291,72.286,0.59369,0.14631,0.63775,0.046524,2.7568,34.141,20.324,0
0.087857,0.32876,1.4511,-305.73,0.0,0.48188,984.52,0.37074,3.0417,0.098807,1.0274,0.11322,0.1847,0.49256,0.33743,3.9716,5.0686,0.11837,2.9558,0.028203,0.95778,1.2007,0.79388,0.22209,0.080402,0.11821,0.58458,0.71815,56.45,0.090146,0.211,1.0444,0.1827,9.4162,78.141,1.3635,0
0.20374,0.44892,1.7383,11.998,0.39902,0.62232,475.83,0.76708,2.2275,0.24385,1.3445,0.25457,0.489,0.48719,0.67773,0.41838,3.9319,0.038584,0.56706,0.25457,6.3436,10.481,0.54429,0.23819,0.041566,0.040281,2.4628,1.5271,4.9626,0.15405,0.064397,0.96279,0.11719,12.513,22.63,19.818,0
0.061467,0.61723,1.1762,-28.745,0.15699,0.1522,2214.1,0.16485,1.6201,0.063495,1.1064,0.08376,0.18125,0.36102,0.16157,0.69818,4.4884,0.049756,0.1357,0.08376,1.3095,1.6315,0.56106,0.040021,0.16631,0.065636,0.37403,0.78228,49.998,0.045501,0.34775,0.9401,0.5541,4.121,119.33,2.5056,0
-0.052729,0.087105,9.8046,307.64,0.031769,-0.75969,-1111.9,-0.32827,11.48,-0.066018,1.01,0.076898,0.07832,0.54427,-0.17571,0.84774,4.8374,-0.066635,0.88282,0.076898,0.99672,4193.8,0.54447,1.6845,0.02505,0.077616,0.40917000000000003,9.8046,0.0,0.039473,0.095802,0.91557,0.000373,1.404,32.015,6.6957,0
0.024011,0.91322,0.94061,-100.91,0.0,0.039733,4233.6,0.086215,1.095,0.029178,0.89581,0.06346,0.07437,0.066071,0.080558,1.6661,3.4968,0.033425,2.1303,0.064224,2.0097,1.153,0.26564,0.0103,0.26935,0.031577,0.049558,0.28083,90.903,0.013905,0.37747,0.98551,2.061,10.116,133.37,6.4985,0
0.067731,0.19885,2.9576,90.606,0.21265,1.8736,926.03,0.39415,5.029,0.078063,1.1848,0.05373,0.24604,0.80115,0.3422,2.6744,5.2684,0.30912,0.27021,0.05373,0.27897,0.58833,0.95834,0.048375,0.12097,0.21276,2.2025,2.2195,55.868,0.053417,0.20738,0.79556,0.19619,2.7917,60.218,0.28803,0
0.32533,0.2214,2.856,76.734,0.32533,1.8112,178.89,2.0403,4.5168,0.401,10.369249164322722,0.39383,0.401,0.7786,1.6986,3.1126,3.9822,0.24181,1.7788,0.39383,1.6714,3.4383,0.7786,1.3441,0.016373,0.23749,2.489,2.2656,37.707,0.34311,0.17498,0.76298,0.0,8.128,48.73,4.5101,0
0.036823,0.30062,2.7104,19.337,0.18646,0.14178,1541.5,0.23679,3.3264,0.042497,1.2661,0.043479,0.22941,0.67159,0.21791,0.13977,4.4611,0.013536,0.14463,0.043479,3.1817,534.72,0.67247,0.24455,0.13696,0.013848,0.10865,1.5797,39.767,0.014793,0.096358,0.99077,0.001319,7.8454,34.846,16.736,0
0.03217,0.63678,1.4345,-36.171,0.0,0.064918,2651.5,0.13766,1.5704,0.041338,0.77819,0.055323,0.15292,0.31766,0.12326,3.5664,3.3413,0.018622,4.7527,0.018503,3.0449,3.4383,0.36322,0.001548,0.20883,0.018169,0.055841,0.52979,69.481,0.009003,0.21041,0.98713,0.0,9.0522,76.332,35.184,0
0.14805,0.30769,1.8149,-0.43804,0.14827,0.86469,414.41,0.88076,3.25,0.18609,1.0606,0.15261,0.44684,0.6731,0.75714,35.298,5.4751,0.13668,3.5225,0.28576,1.3615,2.7041,0.7848,0.16776,0.043179,0.11209,1.054,1.1622,47.304,0.067693,0.19856,0.7762,0.13359,6.3623,57.693,2.2341,0
0.17121,0.53344,1.7088,22.979,0.0,0.40545,764.82,0.47724,1.8746,0.21629,10.369249164322722,0.21896,0.21629,0.27906,0.39274,59.263,2.9575,0.048013,8.1214,0.24931,4.5816,3.4383,0.46656,0.094453,0.06912,0.047792,1.7721,1.5277,8.1399,0.18067,0.12313,0.9529,0.0,5.9924,42.498,51.809,0
0.019639,0.76129,1.2611,14.054,-0.025369,0.036364,4735.4,0.077079,1.3136,0.026821,10.369249164322722,0.036378,0.026821,-0.00573,0.067644,2.2243,3.3108,0.0136,4.0665,0.038526,3.1343,3.4383,0.23871,0.023167,0.37189,0.011606,0.28482,1.1676,8.1295,0.00452,0.23825,0.9915,0.0,3.7133,85.892,44.852,0
0.07783,0.36147,2.0314,-50.88,0.0,0.22284,806.72,0.45245,2.7665,0.07783,10.369249164322722,0.0,0.07783,0.63254,0.45245,0.0,3.9215,0.08994,3.5953,0.053924,2.0233,27.708,0.64582,0.082663,0.14057,0.0,0.15331,0.5779,142.58,-0.085716,0.26875,0.64568,0.011408,11.698,63.005,6.9648,0
0.22112,0.50442,1.6204,-35.974,0.0,0.4679,673.36,0.54206,1.9825,0.22112,1.3974,0.23516,0.42923,0.49539,0.54206,14.071,3.7117,0.095821,4.0851,0.24705,2.3077,8.5556,0.52742,0.38045,0.058492,0.1019,0.44819,0.57642,87.392,0.18285,0.22934,0.90446,0.064246,24.918,74.748,9.8524,0
0.087215,0.17279,5.4239,116.64,0.25513,0.64298,481.36,0.75826,5.7873,0.1111,0.98588,0.093717,0.32665,0.79235,0.62001,0.64709,4.2268,0.071083,0.54236,0.093717,1.6086,3.4383,0.79235,2.297,0.049992,0.059959,0.298,3.7301,73.759,0.073797,0.11931,0.9266,0.0,6.3117,40.351,24.892,0
0.009928,0.30102,1.1936,3.5492,0.009928,0.18574,2111.5,0.17286,3.322,0.017252,10.369249164322722,0.021265,0.017252,0.57319,0.14853,0.1894,4.0078,0.015277,0.070643,0.021265,1.1536,0.5139,0.78132,0.16641,0.17657,0.01883,2.5382,1.1515,1.2715,-0.013518,0.082729,0.99422,0.36312,12.342,30.022,1.2701,0
0.21786,0.66354,1.2126,-1.6897,-0.15631,0.41137,709.52,0.51443,1.5071,0.27296,0.95388,0.4451,0.55041,0.23877,0.43139,1.6899,2.7091,0.02339,16.916,0.4451,11.67,3.4383,0.33646,0.36307,0.043075,0.038141,1.1578,0.92903,6.1185,0.37671,0.059114,0.97679,0.0,31.075,20.754,59.726,0
0.13256,0.10944,5.2546,178.87,0.41447,1.5235,192.18,1.8993,9.137,0.16674,1.1621,0.17631,0.51896,0.87093,1.5869,2.5431,4.6383,0.18362,1.611,0.17631,0.9255,3.4383,0.87093,2.3978,0.016548,0.19416,0.97498,4.0123,71.578,0.13519,0.15786,0.76349,0.0,5.139,43.991,2.1371,0
